qid,docid,docno,rank,score,query,query_toks,text
1,64,4167_chunk000,36,581.3645529285235,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","An applicant of Syrian nationality and Sunni Islamic religion requested international protection on 24 November 2021 in Austria. The Federal Office for Immigration and Asylum (BFA) did not grant him refugee status but subsidiary protection, a decision which he appealed to the Federal Administrative Court."
1,79,3406_chunk001,37,578.964504528498,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The Federal Office for Migration and Refugees (BAMF) confirmed a Eurodac hit with regard to Croatia, where the applicants also applied for asylum.

The applicants argued that in Croatia they were receiving..."
1,454,23_chunk000,38,577.6129557146244,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The Finnish Immigration Service had rejected A 's application for asylum and residence permit on the basis of the conflict between A and his father' s claims for asylum. Although the father's report has thus affected A's case, he or she has not been given the opportunity to give an explanation of the report and contradictions that it has in relation to his or her report."
1,138,2510_chunk000,39,574.2824166390036,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The applicant, Guinea national, was rejected the application of asylum as inadmissible by decision of 7 March 2018 because he has already applied in Spain, according to a Eurodac hit report. The Spanish authorities agreed to the transfer on 6 March 2018 and the BAMF decision was adopted on 7 March 2018."
1,6,5890_chunk000,40,572.0449374758964,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","Six Iraqi nationals, a family of two parents and their four minor children, entered the Hungarian transit zone bordering Serbia on 10 July 2018 and submitted an asylum application. On the same day, the asylum authority designated the transit zone in Tompa as the applicants' place of stay."
1,195,1091_chunk001,41,568.775404513164,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The applicant was arrested on 6 June 2019 in execution of a detention order that had since been issued and, after being questioned, received a notification from the Federal Office for Foreign Affairs and Asylum (BFA) on the same day on detention pending deportation. During detention pending..."
1,350,590_chunk000,42,568.711343508156,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","In an urgent action for the «granting of asylum or of a residence permit for subsidiary protection» the use of «official international reports on the political and social situation of the applicant's country of origin», by the court of appeal is not in breach of Articles 412 and 662 of the Civil Procedure Code.

..."
1,100,3137_chunk000,43,567.8646186480338,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The applicant, Colombian national, applied for international protection on 4 September 2019 and he was informed on the same day of his rights in the asylum procedure, including the right to free legal aid from the state in case he lacked sufficient financial resources. The applicant was handed over a form where he could tick the services he requires."
1,158,935_chunk000,44,566.9636321683071,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The woman, known as an LGBTI activist in Surinam, did not obtain an asylum residence permit from the Minister for Migration in March 2018. She had asked for the residence permit in the Netherlands because, in her own words, she runs a risk in Surinam because of her transsexuality. A previous appeal to the court against rejection of the permit failed, after which the woman appealed to the ABRvS."
1,73,3963_chunk001,45,566.8640296941993,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","He left Iran for Turkey in 2015 (where he applied for asylum) and from there he travelled to Czechia in 2019. In support of his request, the..."
1,524,148_chunk001,46,557.2920274985833,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}",The Court had to answer whether Contracting States have an obligation to grant refugee status to an asylum-seeker who can establish that he/she has a well-founded fear of persecution for reasons of one or more of the Convention grounds of the 1951 Convention [thus falling under the scope of the inclusion clauses] where the risk of persecution is based on circumstances created by the applicant's ‘o
1,365,512_chunk000,47,555.956961253466,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The Supreme Court ruled that Article 31 of the 1951 Geneva Convention (stating no penalties for illegal entry if refugees arrive directly from a country where there are threats to their life or freedom, and they present themselves for the authorities without delay) did not preclude that an asylum seeker could be convicted for violation of an entry ban."
1,128,3269_chunk000,48,555.6218079914105,Emigration  Asylum  And 2019 Report,"{'emigration': 214.53294372558594, 'asylum': 213.81268310546875, '2019': 203.77456665039062, 'report': 184.51950073242188, 'migration': 150.71681213378906, 'immigration': 133.0200958251953, 'emi': 124.34751892089844, 'exit': 114.1431655883789, 'exile': 98.28520202636719, 'alien': 88.2066421508789, 'reports': 87.43453979492188, 'refugees': 82.38231658935547, 'refugee': 79.89944458007812, 'nationality': 75.85978698730469, 'russia': 67.6956558227539, 'departure': 67.4822006225586, 'persecution': 62.33326721191406, 'deportation': 60.52138137817383, 'population': 60.16860580444336, 'refuge': 54.626190185546875, 'settlement': 48.42446517944336, 'australia': 40.83114242553711, 'result': 32.41591262817383, 'country': 31.46607208251953, 'hawkins': 25.87531852722168, 'survey': 25.827333450317383, 'gypsy': 25.2220516204834, 'prison': 25.190549850463867, 'ireland': 24.453407287597656, 'ellis': 23.284273147583008, 'germany': 21.9423885345459, 'policy': 19.256053924560547, 'france': 17.680339813232422, '19': 17.575281143188477, 'canada': 17.56451988220215, 'wave': 17.401296615600586, 'exiled': 16.625564575195312, 'case': 15.457919120788574, 'noah': 15.125825881958008, 'farewell': 14.890707969665527, 'marty': 14.082439422607422, 'slavery': 13.999947547912598, 'results': 11.501599311828613, 'escape': 11.17159366607666, 'israel': 10.294816970825195, 'view': 7.689342021942139, 'retirement': 7.003781795501709, '%': 6.803530693054199, 'passport': 6.340615272521973, 'argentina': 5.7837018966674805, 'extinction': 5.387546539306641, 'scotland': 4.230378150939941, 'immigrants': 1.7760058641433716, 'crash': 1.4698081016540527, 'gabriel': 1.1952801942825317, 'death': 0.9109129309654236, 'tourism': 0.7775397896766663, 'alex': 0.6417499780654907, 'statistics': 0.3415348529815674, 'visa': 0.22913172841072083}","The applicant, a national of Somalia, applied for international protection in France on 18 December 2020 and he was placed under the Dublin procedure while a request was sent to Germany, considered the Member State responsible to examine the request for international protection. The applicant returned to Germany, and thereafter returned to France and asked for asylum a second time on 26 May 2021."
